item-id	version1	version2	category	type	levenshtein	char-delta	char-delta-abs	capitalization	whitespace	punctuation	hyphenation	numbers	abbreviation	cond-major	cond-minor	exp-major	exp-minor	insertion	deletion	combination	cat=copyedit	cat=tbc	type-tbc
06230-1	cast a disapproving glare	glared	tbc	condensation-major	21	19	19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06233-1	Lewis'	Lewis's	tbc	expansion-minor	1	-1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
06233-2	said sternly.	said.	tbc	condensation-major	8	8	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06236-1	"Mission Commander,"""	"mission commander,"""	copyedit	capitalization-only	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06237-1	"""Life and death"	"""Life-and-death"	copyedit	hyphenation-only	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06240-1	end-runs	end runs	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06241-1	alive,	alive;	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06241-2	"rescue option."""	"way to save him."""	tbc	expansion-major	14	-2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06242-1	"rescue option,"""	"way to keep him alive,"""	tbc	expansion-major	18	-8	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06252-1	533	five hundred and thirty-three	copyedit	numbers-involved	29	-26	26	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06255-1	5	five	copyedit	numbers-involved	4	-3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06256-1	"lifespan."""	"life span."""	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06273-1	re-enter	reenter	copyedit	hyphenation-only	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06273-2	we	We	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06273-3	30 %	a thirty percent	copyedit	numbers-involved	15	-12	12	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06280-1	300 m/s	three-hundred-meters-per-second	copyedit	numbers-involved	29	-24	24	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06281-1	"""We"	"""we"	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06281-2	6	six	copyedit	numbers-involved	3	-2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06285-1	we	we-	copyedit	hyphenation-only	1	-1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06286-1	"Lewis-"" Mitch"	Lewis-Mitch	copyedit	combination	2	2	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0
06297-1	39	thirty-nine	copyedit	numbers-involved	11	-9	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06299-1	email.	e-mail.	copyedit	hyphenation-only	1	-1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06305-1	I'm	I'm,	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06316-1	secretly		tbc	deletion-major	8	8	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06317-1	connotation,	connotation throughout the Space Center,	tbc	expansion-major	28	-28	28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06328-1	"began. ""What"	"began, ""what"	copyedit	combination	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
06331-1	one	'one	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06334-1	fucking		tbc	deletion-major	7	7	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06335-1	"""Mitch..."""	"""Mitch...,"""	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06336-1	fucking		tbc	deletion-major	7	7	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06349-1	"""No"	"""No,"	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06352-1		additional	tbc	insertion-major	10	-10	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06353-1	Especially	Especially;	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06357-1	chicken-shit	chickenshit	copyedit	hyphenation-only	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06359-1	saying	saying,	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06361-1	said,	said	copyedit	punctuation-only	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06373-1	balls	balls,	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06374-1	Lewis :	Lewis:	copyedit	whitespace-only	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06376-1	2	two	copyedit	numbers-involved	3	-2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06378-1		still	tbc	insertion-minor	5	-5	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06378-2	situation. Don't.	situation, despite my earlier e-mail asking you not to.	tbc	expansion-major	41	-38	38	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06380-1	Commanders	commanders	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06388-1	Disco?	disco?	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06389-1	'70's	'70s	copyedit	punctuation-only	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06390-1	Disco?		tbc	deletion-major	6	6	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06391-1	Disco !?	disco?	copyedit	combination	3	2	2	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0
06392-1		Disco!?	tbc	insertion-major	7	-7	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06399-1	the	the,	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06399-2	clock.)	clock).	copyedit	punctuation-only	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06400-1	in to	into	copyedit	whitespace-only	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06401-1	Completing	After completing	tbc	expansion-major	7	-6	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06404-1	on-board	onboard	copyedit	hyphenation-only	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06404-2	ship's	ships'	copyedit	punctuation-only	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06406-1	email.	e-mail.	copyedit	hyphenation-only	1	-1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06410-1	Unsere kinder	"""unsere kinder"""	copyedit	combination	3	-2	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
06413-1	Firstly,	First,	tbc	condensation-minor	2	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
06415-1	Die	die	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06416-1	Attempting	When he tried	tbc	expansion-major	11	-3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06416-2		that	tbc	insertion-minor	4	-4	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06418-1	constantly-spinning	constantly spinning	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06432-1	can not	cannot	copyedit	whitespace-only	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06436-1	"'kinder.jpg'."""	"'kinder.jpg.'"""	copyedit	punctuation-only	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06441-1	"all..."""		tbc	deletion-major	7	7	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06442-1	After	"all...."""	tbc	expansion-major	8	-3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06443-1		After,	tbc	insertion-major	6	-6	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06443-2	said.	said,	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06443-3	jpg.	jpeg.	tbc	expansion-minor	1	-1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
06445-1	well	well,	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06452-1	"Maneuver'."""	"Maneuver.'"""	copyedit	punctuation-only	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06457-1	"complicated..."""	"complicated...."""	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06462-1	"""The Rec""."	"""the Rec."""	copyedit	combination	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
06464-1	It's	Its	copyedit	punctuation-only	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06464-2	0.2g.	0.2 g.	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06465-1	their seats	a seat	tbc	condensation-major	6	5	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06465-2	them.		tbc	deletion-minor	5	5	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06466-1	"""...and"	them, ,	tbc	tbc	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
06467-1		"""... and"	tbc	insertion-major	8	-8	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06467-2	211	two hundred and eleven	copyedit	numbers-involved	22	-19	19	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06473-1	"""Ja,"""	"""Ja."""	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06474-1	"""I ran"	"""Iran"	copyedit	whitespace-only	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06482-1	"""The maneuver is part of an overall idea NASA had to rescue Watney."		tbc	deletion-major	67	67	67	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06483-1	We'd	"""We'd"	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06483-2	Ares-4's	Ares 4's	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06486-1	explained.	explained,	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06488-1	in to	into	copyedit	whitespace-only	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06488-2	email	e-mail	copyedit	hyphenation-only	1	-1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06489-1	"""We're"	"""we're"	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06490-1	"""That's"	"""that's exactly"	tbc	expansion-major	9	-8	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06491-1	do	go through with	tbc	expansion-major	14	-13	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06491-2	supply	sup-- ply	copyedit	combination	3	-3	3	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0
06507-1	533	five hundred and thirty-three	copyedit	numbers-involved	29	-26	26	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06508-1	533	Five hundred and thirty-three	copyedit	numbers-involved	29	-26	26	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06520-1	do	dp	tbc	tbc	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
06520-2	"said. ""It"	"said, ""it"	copyedit	combination	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
06520-3	1000	one thousand	copyedit	numbers-involved	12	-8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06522-1	"return."""	"return,"""	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06527-1	"""Ok,"""	"""Okay,"""	copyedit	abreviation-only	2	-2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
06532-1	"Override,"""	"override,"""	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06538-1	Override	override	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06538-2	on-board	onboard	copyedit	hyphenation-only	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06539-1	Its	It	tbc	condensation-minor	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
06542-1	"""Hmm..."""	"""Hmm..."	copyedit	punctuation-only	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06544-1		a	tbc	insertion-minor	1	-1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06547-1	Remote Override	remote override	copyedit	capitalization-only	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06547-2	system...	system....	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06548-1	OS,	OS;	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06548-2	code... yes.	code.... Yes.	copyedit	combination	2	-1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0
06559-1	"""Yeah,"""	"""Yeah."""	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06564-1	24	twenty-four	copyedit	numbers-involved	11	-9	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06566-1	email.	e-mail.	copyedit	hyphenation-only	1	-1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06572-1	one	one's mind	tbc	expansion-major	7	-7	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06572-2	change their mind.	change.	tbc	condensation-major	11	11	11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06573-1	going	going,	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06574-1	soon.		tbc	deletion-minor	5	5	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06575-1	He rose	soon,	tbc	condensation-major	6	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06576-1		He'd risen	tbc	insertion-major	10	-10	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06576-2	the	NASA's	tbc	expansion-major	6	-3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06577-1	Known	He was known	tbc	expansion-major	8	-7	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06578-1	lam	one a.m.	tbc	expansion-major	6	-5	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06578-2	9am	nine a.m.	copyedit	numbers-involved	7	-6	6	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06580-1	was	had	tbc	tbc	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
06580-2		been	tbc	insertion-minor	4	-4	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06580-3	back-up Flight Controller	backup flight controller	copyedit	combination	3	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0
06580-4	Ares-4,	Ares 4,	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06580-5	Ares-5.		tbc	deletion-major	7	7	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06581-1	"""Flight,"	Ares 5.	copyedit	numbers-involved	8	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06582-1		"""Flight;"	tbc	insertion-major	8	-8	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06582-2	came		tbc	deletion-minor	4	4	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06582-3		said	tbc	insertion-minor	4	-4	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06583-1	"""Go"	"""Go,"	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06586-1	90	ninety	copyedit	numbers-involved	6	-4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06598-1	came		tbc	deletion-minor	4	4	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06598-2	voice.		tbc	deletion-major	6	6	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06599-1	"""Go"	voice said.	tbc	expansion-major	11	-8	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06600-1		"""Go,"	tbc	insertion-minor	4	-4	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06601-1	"off-course."""	"off course."""	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06607-1	27.812 degree	27.812-degree	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06611-1	"""Roger"	"""Roger,"	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06612-1	3	three	copyedit	numbers-involved	5	-4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06612-2	"4 seconds."""	"four seconds!"""	copyedit	numbers-involved	5	-3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06617-1	Read	read	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06620-1	"Flight."""	"Flight,"""	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06621-1	"""Go"	"""Go,"	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06621-2	came	was	tbc	condensation-minor	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
06621-3	Guidance Controller.	guidance controller.	copyedit	capitalization-only	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06625-1	"is!"""	"is I"""	tbc	expansion-minor	2	-1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
06626-1	sat comfortably	flopped down on the couch	tbc	expansion-major	21	-10	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06627-1	"""Why'd you do it, Mitch?"""	He put his feet up on the coffee table and smiled at Teddy.	tbc	expansion-major	50	-34	34	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06628-1		"""You wanted to see me?"""	tbc	insertion-major	23	-23	23	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06629-1		"""Why'd you do it, Mitch?"""	tbc	insertion-major	25	-25	25	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06632-1	Mitch asked.		tbc	deletion-major	12	12	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06637-1	'The	The	copyedit	punctuation-only	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06637-2	Mutiny.'	Mutiny.	copyedit	punctuation-only	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06641-1	"""I suppose"	"""So"	tbc	condensation-major	8	7	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06641-2		don't	tbc	insertion-minor	5	-5	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06641-3	"proof, then?"""	"any proof."""	tbc	condensation-major	11	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06653-1	said.	said, raising a finger.	tbc	expansion-major	18	-18	18	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06658-1	"""Guess that's me"	"""I guess everyone's"	tbc	expansion-major	13	-3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06660-1	me	people	tbc	expansion-minor	5	-4	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
06661-1	Allegedly enacting it, that is.		tbc	deletion-major	31	31	31	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06662-1	I guess	Even	tbc	condensation-major	6	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06662-2	off the hook, too.	fine.	tbc	condensation-major	15	13	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06663-1		What mutiny?	tbc	insertion-major	12	-12	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06668-1	""" Whomever"	"""Whoever"	tbc	condensation-minor	2	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
06672-1	"it."""	"it,"""	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06673-1	"""Sure,"""	"""Sure."""	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06677-1	Chapter	CHAPTER	copyedit	capitalization-only	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06680-1	coming	coining	tbc	expansion-minor	2	-1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
06684-1	They	.They	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06686-1	Ares-4's	Ares 4's	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06688-1	3200 km	3200-kilometer	copyedit	numbers-involved	8	-7	7	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06688-2		in	tbc	insertion-minor	2	-2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06689-1	Schiaparelli Crater	Schiaparelli,	tbc	condensation-major	7	6	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06693-1	18	twenty-two	copyedit	numbers-involved	10	-8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06695-1	km/sol	kilometers per sol	tbc	expansion-major	13	-12	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06696-1	Schiaparelli it'll	Schiaparelli, the trip'11	copyedit	numbers-involved	10	-7	7	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06696-2	40	forty	copyedit	numbers-involved	5	-3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06697-1	50	fifty	copyedit	numbers-involved	5	-3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06700-1	30	thirty	copyedit	numbers-involved	6	-4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06700-2	45	forty-five	copyedit	numbers-involved	10	-8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06701-1	95	ninety-five	copyedit	numbers-involved	11	-9	9	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06702-1	100	one hundred	copyedit	numbers-involved	11	-8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06702-2	"""95"""	ninety-five	copyedit	numbers-involved	11	-7	7	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06703-1	100	a hundred	copyedit	numbers-involved	9	-6	6	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06711-1	N2	Ni,	copyedit	numbers-involved	2	-1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06716-1	shit	ass	tbc	condensation-minor	4	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
06718-1	Atmospheric Regulator, Oxygenator,	"""Big Three"": the atmospheric regulator, the oxygenator,"	tbc	expansion-major	24	-21	21	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
06718-2	Water Reclaimer.		tbc	deletion-major	16	16	16	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
06719-1	"I call them ""The Big Three""."	the water reclaimer.	tbc	condensation-major	21	8	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06727-1	a trailer for all the shit I have to bring.	my cargo trailer.	tbc	condensation-major	34	26	26	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06734-1	[14:38]JPL:	[14:38] JPL:	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06750-1	doesn't,	doesn't	copyedit	punctuation-only	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06752-1	28.8V	28.8 V	copyedit	whitespace-only	1	-1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06752-2	Amps.	amps.	copyedit	capitalization-only	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06754-1	36V, 10A	36 V, 10 amp	copyedit	numbers-involved	5	-4	4	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06757-1	high voltage	high-voltage	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06762-1	before I fucked with it.	first.	tbc	condensation-major	20	18	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
06764-1		right	tbc	insertion-minor	5	-5	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
06765-1	a 9 Amp	nine-amp	copyedit	numbers-involved	6	-1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06766-1	3A	three-amp	copyedit	numbers-involved	9	-7	7	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06767-1	9A	nine amps	copyedit	numbers-involved	9	-7	7	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06779-1	hatchet-job,	hatchet job,	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06781-1	it's	its	copyedit	punctuation-only	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06788-1	[10:07] Watney:	[10:071 WATNEY:	copyedit	numbers-involved	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06792-1	[10:25] JPL:	110:25] ]PL:	copyedit	numbers-involved	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
06794-1	"trailer."""	"trailer,"""	copyedit	punctuation-only	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06794-2	as-is	as is	copyedit	hyphenation-only	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
06799-1	Watney:	WATNEY:	copyedit	capitalization-only	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
06800-1	11:30	11:30,	copyedit	punctuation-only	1	-1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
06802-1	the shit hits the fan.	all hell breaks loose.	tbc	tbc	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
06805-1	it's	its	copyedit	punctuation-only	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
